System,PVREAD,LANGN,AGE,PAREDINT,EFFORT1,DURECEC,ESCS,JOYREAD,DISCLIMA,TEACHSUP,CLSIZE,STAFFSHORT,EDUSHORT,TOTAT,STRATIO
Israel Hebrew Religious,403.7121,313,15.67,NA,7,2,-1.0733,0.8418,-0.3914,-0.0348,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,536.2578,422,16.08,16,4,2,0.7266,0.0127,1.3671,-0.2023,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,296.2948,422,15.5,16,9,3,0.6543,NA,-0.8654,-0.2327,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,319.8909,171,16.17,3,10,NA,-3.7636,-0.5437,-0.5561,0.1924,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,484.1211,614,15.5,16,10,1,1.9642,2.6131,-0.0424,-0.2023,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,426.7638,614,15.5,16,NA,2,1.007,-0.4556,-0.0424,0.7628,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,634.387,614,15.25,16,9,NA,1.18,2.6131,-0.0424,-0.7769,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,372.2129,422,16.08,12,8,NA,-0.5519,0.5046,-0.2846,-0.3971,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,385.3326,614,15.67,16,4,3,1.4013,-0.9609,0.1782,1.314,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,351.6731,422,15.5,14.5,10,0,0.5074,-0.1119,-1.0963,1.314,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,319.6998,614,15.42,16,5,1,0.9022,1.2316,-2.7124,-1.1481,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,350.8803,422,15.5,16,10,3,0.616,-1.4882,-0.5917,0.7628,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,454.7667,614,15.5,14.5,NA,4,-0.4685,-0.5753,0.361,-0.6061,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,350.1022,422,15.33,NA,6,NA,NA,-0.3408,-1.2404,1.314,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,328.8347,422,15.92,12,9,3,-0.6848,0.1881,2.0345,1.314,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,223.6287,422,15.75,NA,NA,NA,NA,-0.0694,-0.9428,-0.7769,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,394.2153,171,15.92,12,NA,NA,-1.7185,-0.3553,-0.0424,-0.5973,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,364.4788,422,15.58,12,10,NA,-0.6159,-1.4882,-0.0424,-0.2251,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,436.8071,422,15.92,16,10,3,0.2663,-0.9434,2.0345,1.314,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,533.5111,614,15.83,16,4,3,1.214,2.0787,-0.0424,0.6259,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,456.5218,422,15.25,14.5,9,4,-0.3912,-2.7114,-0.0424,-0.2023,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,532.6257,422,15.67,16,10,NA,1.1549,0.3252,-0.4349,-0.2023,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,528.16,614,15.75,16,9,4,0.9737,1.9404,0.1115,-1.1846,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,457.0379,422,16,12,4,2,-1.1847,-1.1538,-0.0424,-0.7857,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,359.6178,422,15.75,12,8,4,-0.0107,0.0127,-0.0424,1.314,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,251.0111,422,15.92,12,NA,3,-0.5876,0.1372,-0.3031,-0.2023,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,226.2816,422,15.83,16,NA,NA,-0.033,-0.5777,NA,NA,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,244.0498,422,15.33,16,3,2,-0.2598,-0.6278,0.1115,0.4394,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,693.3388,422,16.08,16,8,4,0.5455,-0.4556,2.0345,-0.3971,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,409.334,614,15.92,16,10,3,1.3023,1.6946,2.0345,0.4394,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,355.7451,422,15.58,3,NA,1,-2.4479,-0.3571,-1.0963,-0.4285,28,1.2211,0.0574,115,12.0696
Israel Hebrew Religious,555.225,422,15.67,12,8,4,-0.4703,-2.7114,1.3671,0.1924,28,1.2211,0.0574,115,12.0696
Israel Hebrew Secular,542.6028,422,16.17,16,8,3,0.3148,0.2641,-0.8922,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,378.3574,422,15.33,12,10,3,-0.1232,-0.5959,-0.1693,0.0703,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,478.5434,422,15.25,16,7,3,0.5019,0.1499,-1.0838,-0.2744,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,594.438,422,15.25,16,8,2,1.8265,-0.0996,1.2471,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,381.052,422,15.67,16,10,4,0.0094,0.1816,-0.733,-0.7366,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,505.2681,422,16,16,6,5,0.8164,-0.2704,-0.9047,-1.1481,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,372.6643,422,15.42,12,10,2,-0.9431,1.4271,2.0345,-2.7106,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,516.5068,422,15.83,16,NA,3,0.7224,-0.6896,-1.6117,-0.5973,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,487.6018,422,15.83,16,10,3,1.2629,0.2908,-0.9389,-0.1512,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,268.3745,422,16.08,12,1,3,-0.5471,-0.1119,-0.3031,-1.1481,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,434.0634,422,15.75,16,8,4,0.7009,-1.1538,-0.9389,-1.6031,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,553.2782,422,15.42,16,9,3,0.9653,-1.4526,0.1381,-0.5488,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,508.6685,422,15.33,14.5,10,3,0.5266,-0.4466,-1.0701,-0.7968,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,345.216,422,15.75,12,8,NA,0.1923,0.2641,-0.0424,-0.2023,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,459.1291,422,15.58,12,10,3,-0.0825,-0.6146,-0.4003,0.7628,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,603.3945,422,16,16,8,4,0.5962,1.2316,-2.7124,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,479.7906,422,15.75,16,7,4,0.5046,0.1372,-0.0424,-0.0348,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,612.2344,422,16,12,6,4,-0.5726,0.5935,-0.1464,0.2485,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,425.0727,313,15.67,12,10,3,-0.8315,-0.1707,-0.5148,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,329.8673,422,15.75,16,NA,NA,0.7884,NA,-1.2577,-0.4267,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,603.4309,422,15.5,16,9,3,0.9986,1.0781,-1.0963,0.7628,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,429.9395,422,15.75,16,10,3,0.8422,0.9011,-0.7909,0.7628,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,513.12,422,15.58,16,10,NA,0.2655,1.0781,-0.0424,-0.2023,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,440.0821,422,15.92,14.5,7,4,0.0133,-0.9655,1.0294,-0.3673,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,518.2645,422,15.83,16,9,4,0.8364,0.4313,-1.8167,0.3485,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,630.161,422,16.08,16,10,3,1.2885,-1.0322,-0.8051,-0.0037,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,574.5728,422,15.92,12,5,4,-0.6162,1.2316,-0.0424,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,420.0888,422,15.92,16,8,4,0.2006,-0.7077,-0.2846,-0.3673,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,573.0596,422,16.08,16,NA,3,0.9642,-2.7114,-1.4276,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,537.7667,422,15.33,16,9,6,0.9328,-0.1042,-0.3869,-0.3971,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,544.3448,422,15.58,16,7,4,0.5558,-0.7637,0.9374,-0.0037,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,270.173,422,15.58,12,NA,4,-0.4315,0.1372,-0.0424,-1.1481,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,550.8323,614,15.83,16,10,3,1.8954,-1.9715,1.3671,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,335.8737,422,16.17,16,9,5,1.0135,NA,-0.0424,-0.2023,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,348.6509,422,15.83,16,5,NA,-0.1622,0.5793,-0.6649,-0.1206,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,470.1638,422,15.92,16,9,5,1.0035,1.4205,-0.8783,-2.7106,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,644.3925,422,15.42,12,9,4,-0.2541,0.1851,-0.0424,-0.9422,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,672.1017,422,16.08,14.5,7,4,0.5516,1.7513,-0.8179,1.314,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,453.7927,422,15.5,16,10,3,1.1844,-1.4882,-1.2176,-1.1481,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,408.7028,422,15.75,16,8,3,-0.0423,-0.6976,-0.0424,-0.5973,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,446.3047,422,15.83,14.5,6,4,0.5357,-0.4556,1.2471,-0.2023,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,438.2256,422,15.5,16,10,3,1.3429,NA,-0.0424,0.7628,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,463.378,422,16.17,12,8,NA,-1.0126,-1.4526,0.6019,0.7015,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,686.7937,422,15.42,16,9,4,0.8862,-0.1542,-2.7124,0.481,33,1.0064,0.3066,110,11.4818
Israel Hebrew Secular,673.3228,422,15.5,16,8,2,1.2486,1.2316,0.7843,-1.1481,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,612.2287,422,15.5,16,10,NA,1.2011,2.6131,0.2377,-0.9422,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,572.3884,614,15.25,16,6,NA,0.5424,-0.9016,2.0345,-1.8485,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,449.5338,614,16.08,9,10,NA,-1.0476,-1.3214,-2.7124,1.314,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,411.8347,825,15.5,6,5,2,-1.9628,1.4271,1.2471,0.7628,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,543.9701,422,15.33,16,8,7,0.4913,0.0127,-0.0424,-1.6385,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,475.0237,422,15.5,16,8,2,-0.0542,-1.9715,0.6682,-0.3971,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,515.1013,614,15.58,12,8,4,0.1643,0.5046,1.4022,-0.3971,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,388.6865,614,15.58,12,8,2,-0.9214,-0.1542,2.0345,0.7628,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,584.2534,614,15.42,12,7,2,-0.9259,-0.2704,1.0294,0.7015,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,512.0048,614,15.33,12,NA,NA,-1.0391,-0.8775,-0.4003,-0.5973,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,490.8527,614,15.5,12,7,1,-0.6713,-0.4556,-0.3031,0.7628,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,362.389,614,15.67,16,8,NA,1.3298,-0.6362,-0.5964,1.314,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,502.632,614,15.42,14.5,10,2,-0.7188,-0.8176,0.6019,-0.9422,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,370.5229,500,15.67,12,10,2,-1.445,-0.237,-1.0963,-0.3971,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,483.9517,614,15.67,12,7,NA,-1.3418,-0.9223,-0.733,1.314,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,447.0066,422,15.42,14.5,10,NA,0.3896,-0.4556,-0.9389,-1.1481,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,451.1086,614,16.25,3,7,1,-2.285,-1.1798,-1.3604,-0.0554,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,557.4567,614,16,16,10,3,-0.2614,-2.7114,0.2108,-1.5447,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,466.4166,614,15.33,12,8,3,-1.2212,1.5998,-0.8179,0.0703,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,445.6548,614,15.75,12,5,5,-1.2574,-0.2704,-0.0424,-0.2023,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,594.3514,422,15.58,14.5,8,NA,-0.1381,1.0123,2.0345,-0.2023,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,516.7753,614,15.75,16,9,2,1.1411,0.3568,0.396,-0.3971,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,620.9227,614,16.17,16,NA,NA,0.9856,2.6131,2.0345,0.2485,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,528.1226,422,15.33,12,4,2,-0.24,-0.4734,0.7843,-0.2023,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,454.7376,422,15.83,16,NA,NA,0.6924,-0.9016,-0.7909,1.314,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,535.4494,422,15.5,16,NA,3,1.1363,0.6934,-0.0424,0.4394,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,322.0275,500,16.08,16,8,NA,-0.3849,0.523,0.4922,1.314,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,494.8295,422,15.33,16,10,1,0.7691,-0.6311,0.5156,-0.4377,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,507.5082,614,15.42,16,9,5,0.6582,0.9011,2.0345,0.1694,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,422.0699,825,16.17,3,6,NA,-3.075,-0.9873,-0.5561,-0.1605,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,591.5108,614,15.25,16,4,NA,-0.6422,-0.2204,0.9134,0.4394,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,640.5242,422,15.58,14.5,6,2,-0.3114,1.3052,-0.0424,-0.5575,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,530.1344,614,16.08,12,10,2,-0.5236,-0.2704,0.7843,0.385,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,474.5451,614,15.67,12,6,3,-1.4051,0.2694,-0.733,0.1597,23,1.3405,0.0969,31.5,7.3651
Israel Hebrew Secular,556.6585,422,15.42,16,9,3,0.5966,0.4627,-0.0424,-0.5575,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,391.7692,422,15.58,16,4,NA,1.7736,NA,-0.9253,-2.7106,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,556.715,422,15.67,16,10,2,1.4619,-0.4556,-0.0424,-1.1481,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,595.7692,422,15.58,12,9,4,0.6729,-0.2704,2.0345,0.6259,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,580.0565,422,15.33,16,8,2,1.1158,-0.1542,-0.0424,-0.5575,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,386.3313,422,15.25,12,5,3,-0.054,NA,NA,NA,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,373.6112,422,15.67,16,9,3,0.9754,1.0387,-0.2639,-1.5987,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,446.1569,422,16,12,1,NA,0.9044,0.2641,2.0345,-2.7106,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,602.9413,422,15.92,16,7,4,1.5631,2.6131,-0.4003,-0.6176,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,564.9013,422,15.75,16,5,2,0.9578,NA,NA,NA,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,263.423,422,16.08,12,10,3,-0.5322,0.2641,-2.7124,NA,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,363.9965,422,15.75,16,NA,3,1.5003,1.2316,-2.7124,-2.7106,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,549.2676,422,15.5,16,9,3,0.7591,-0.2704,-2.7124,-1.1481,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,597.0456,422,15.92,16,9,NA,0.942,0.4828,-0.0424,-0.3971,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,487.6543,422,15.83,16,5,4,1.5536,1.0123,2.0345,1.314,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,260.3411,422,16.17,12,NA,5,0.2707,-0.1219,NA,-1.1383,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,510.4149,422,15.33,16,2,NA,1.0657,0.1074,-2.1357,-1.381,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,586.438,422,15.67,16,8,NA,0.9962,-0.2406,-0.3031,-1.1481,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,277.7993,493,15.42,16,1,1,0.4499,-0.7946,-0.4995,-2.7106,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,604.9234,422,15.67,16,9,3,0.4496,0.5915,-0.3031,-1.3345,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,409.872,422,16,16,8,4,0.7641,0.0127,-0.0424,-1.1481,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,437.9211,422,15.92,16,3,NA,0.553,-0.8812,-2.0985,-2.7106,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,502.9299,422,15.58,16,10,2,0.8843,-0.2704,2.0345,-1.3345,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,563.2247,422,15.83,16,6,4,0.9618,-0.2704,-0.3031,-1.1846,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,266.4868,156,15.92,14.5,3,2,0.9879,-0.8733,-2.7124,NA,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,384.6573,422,15.5,16,4,3,0.8679,0.6669,-1.11,-2.5101,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,579.056,422,15.33,16,9,4,0.8195,-1.6062,-0.4667,-0.013,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,616.8664,422,15.25,16,7,4,1.9184,0.1984,-0.8051,-0.5973,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,504.8179,422,15.75,16,8,NA,NA,NA,NA,NA,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,561.8042,422,16,16,5,4,1.2797,0.0127,-0.5396,-1.3345,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,344.8554,999,15.5,14.5,NA,NA,0.007,NA,-2.7124,1.314,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,516.8419,422,15.67,16,2,3,1.7065,0.3735,0.2108,-1.1481,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,572.1978,422,15.5,12,10,5,0.1753,-1.1538,0.2621,-0.2023,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,367.7607,422,15.67,16,10,3,0.1392,0.1372,-1.0963,-0.2023,33,0.21,1.9315,180,9.6056
Israel Hebrew Secular,271.2228,422,15.75,12,10,1,-0.4417,-2.7114,-2.7124,-2.7106,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,411.2148,422,15.58,16,9,3,0.7591,-0.5831,0.5156,-0.8154,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,463.4942,422,15.25,12,8,3,-1.0023,-0.4556,0.2377,-0.3673,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,413.2434,422,15.42,12,7,4,-0.1488,-1.4882,-0.8179,-0.2023,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,609.8376,422,15.67,16,1,NA,0.6368,0.118,-0.7422,0.385,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,748.0462,422,15.58,16,10,4,1.3836,0.8628,0.0523,-0.0037,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,665.2343,422,15.42,14.5,NA,4,0.2158,0.0127,-0.0424,-0.8566,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,537.9338,422,15.25,16,9,4,0.8578,-1.1285,-0.0424,-1.1481,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,524.6541,422,16.17,12,3,3,-0.2065,-0.9609,-0.0424,-0.5575,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,491.022,422,15.42,16,8,3,1.0968,1.7513,-1.2447,-0.2441,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,401.045,422,15.58,14.5,7,3,-0.0294,-0.5262,0.396,-1.381,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,656.6726,422,16.17,16,10,3,0.5671,-1.0555,-0.2576,-1.4486,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,683.1557,422,16.08,16,9,3,0.5314,0.5935,2.0345,1.314,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,495.7351,422,15.33,14.5,6,2,0.4298,-1.0322,-1.542,-0.9734,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,695.0691,422,16.17,16,10,3,1.1718,0.7546,-0.8179,-0.9422,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,567.1788,422,15.5,16,10,3,0.5497,-1.1285,-1.7926,1.314,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,488.8075,422,15.75,16,7,3,0.7315,-1.7421,-0.2639,-1.381,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,466.5298,422,15.25,16,10,4,1.5676,0.7232,0.0953,0.6259,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,522.4867,422,15.42,16,10,5,1.0004,-1.1051,-0.4825,0.7015,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,417.6136,422,16,14.5,8,3,0.4116,-1.384,-0.6646,1.314,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,572.4931,422,16.08,16,10,5,0.8384,-0.7029,-2.7124,-1.1608,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,585.3427,422,16.08,14.5,9,0,0.9899,1.2316,-0.3031,-0.0348,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,402.4126,422,16,14.5,10,4,-0.361,-1.0555,-0.2846,0.1924,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,521.3622,422,16,12,9,4,-0.1768,-0.9016,-0.0424,-0.6262,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,320.153,422,15.92,16,8,5,1.1195,0.2403,-0.3764,-0.2327,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,295.9556,313,15.58,16,10,1,0.8408,1.0123,0.2108,0.385,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,346.5928,422,16.08,14.5,7,5,-0.5738,-0.2704,0.5409,1.314,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,526.4335,614,15.67,14.5,8,NA,0.8195,0.3252,-0.7952,-1.1965,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,610.6411,422,15.33,16,10,4,0.615,1.0781,-0.8179,0.6259,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,647.8682,422,15.5,16,8,4,0.7587,-0.7215,-0.0424,-0.2023,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,444.6252,422,15.83,16,7,5,0.7757,-0.4556,-0.0424,-0.2023,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,493.8126,422,15.83,16,10,3,1.3944,-0.4064,0.6499,-0.6371,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,634.7613,422,16.17,16,9,4,1.1284,1.2316,-2.7124,-0.7857,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,444.0796,422,15.42,12,8,NA,-0.0845,-1.4882,-0.4825,1.314,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,518.1813,422,16,12,7,3,-0.8811,0.0127,-1.7926,1.314,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,380.0949,422,15.58,16,NA,5,1.3349,-0.0732,-0.8222,0.6259,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,644.5501,422,15.67,16,9,5,1.0838,-1.9715,1.0573,-0.9852,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,605.6117,422,16.25,16,9,2,1.1702,-1.1538,0.5077,1.314,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,534.2753,422,15.25,16,9,NA,0.9647,1.2316,0.396,-0.2441,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,452.3477,422,15.33,14.5,8,2,0.4095,-0.8551,-2.0985,-1.8485,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,485.1971,422,15.5,14.5,7,5,-0.3521,-0.8551,-0.1693,-0.9948,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,509.2061,422,16,16,8,3,-0.2094,-0.8812,-0.3031,0.7628,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,510.7744,422,15.92,16,7,3,0.6642,-0.8407,-1.4022,-2.0248,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Secular,630.8609,422,15.33,16,7,5,0.7519,0.3568,-0.7184,-1.3345,33,0.8051,1.2478,127.5,8.0392
Israel Hebrew Religious,565.1461,422,16.08,12,10,5,-0.5775,-0.9016,-1.0963,-2.1007,33,0.43,1.6863,51,9.8431
Israel Hebrew Religious,617.6719,422,15.33,16,3,4,1.0828,1.5482,-0.1693,1.314,33,0.43,1.6863,51,9.8431
Israel Hebrew Religious,659.2445,422,15.42,16,8,3,1.0842,1.2316,-0.2639,-0.2023,33,0.43,1.6863,51,9.8431
Israel Hebrew Religious,473.048,422,15.75,16,9,5,0.9709,-0.7637,-0.0424,-0.4377,33,0.43,1.6863,51,9.8431
Israel Hebrew Religious,520.2773,422,15.33,16,7,3,1.0527,2.6131,-0.0424,-0.5973,33,0.43,1.6863,51,9.8431
Israel Hebrew Religious,553.9704,422,15.42,16,7,3,0.3634,-1.0562,-0.6495,-0.3971,33,0.43,1.6863,51,9.8431
Israel Hebrew Religious,561.0696,422,16.17,12,9,3,-0.592,0.5935,-0.8695,1.314,33,0.43,1.6863,51,9.8431
Israel Hebrew Religious,446.1074,422,16,16,1,3,1.153,-1.0562,2.0345,1.314,33,0.43,1.6863,51,9.8431
